kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_incl,koi_model_snr,koi_count,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag
8811490,candidate,21.7434141,148.935,0.906,8.143,154.8,84.41,15.8,1,0.3384,5767,4.082,1.497,0.987,13.816
7449136,candidate,4.33643506,133.85442,0.641,4.1445,108.5,84.15,48,1,0.0818,6180,4.133,1.603,1.275,11.704
3973002,non-candidate,1.992098705,132.891052,1.069,4.03833,69414,74.4,1186,1,0,6024,4.523,0.9,0.985,14.985
12009347,non-candidate,2.723858181,133.57632,0.913,1.4313,5497,83.95,23.8,1,0.0025,4416,4.57,0.733,0.728,15.561
6314173,non-candidate,1.433262401,132.822635,0.382,6.2205,428560,82.65,599.8,1,-1,7311,4.013,1.959,1.442,17.719
4247991,candidate,104.3519624,190.10261,0.532,3.695,243.8,89.84,15.8,3,0.0955,5650,4.546,0.87,0.971,12.57
8750094,non-candidate,1.12679793,132.2757,1.215,12.079,227.2,8.86,21.1,1,0.9842,5662,4.56,0.84,0.937,14.618
5384713,candidate,2.63595435,132.31984,0.005,1.309,93.7,89.98,9.2,4,0.8798,3705,4.721,0.529,0.536,13.693
8564674,candidate,12.2476121,138.2196,0.116,3.209,402.7,89.77,6.8,2,0.7002,5741,4.492,0.956,1.035,14.746
9631762,candidate,10.35586478,175.68106,0.178,2.8431,660.9,89.64,49.5,1,0.7526,4646,4.539,0.778,0.764,14.337
9837661,candidate,5.72084599,134.66576,0.166,2.744,1316,89.41,20.5,3,0.8079,3640,4.744,0.503,0.513,16.835
11391755,candidate,2.121023807,170.85004,1.0045,0.3673,263.9,85.37,6.4,2,,6133,4.367,1.112,1.049,15.527
5688997,non-candidate,23.8706941,136.9568,1.293,3.4812,6386.3,87.23,114.8,1,0.4508,6022,4.308,1.166,1.007,14.219
4281068,non-candidate,1.01530474,131.517946,1.245,8.7622,16445,30.61,1823,1,0.7492,6428,4.226,1.44,1.273,13.647
9390228,candidate,22.6432436,153.44607,0.136,0.806,550.4,89.96,8.2,1,-1,5880,4.516,0.891,0.949,15.581
7977197,candidate,19.44639139,170.10238,0.813,3.6227,926,88.21,82.4,2,0.1882,5815,4.421,0.954,0.875,14.248
5164255,candidate,15.37562369,173.61402,0.692,3.3169,15337,88.73,166,1,0.4872,4986,4.496,0.833,0.793,16.422
7199724,non-candidate,0.566795586,131.83245,0.686,4.124,39.4,52.79,19.6,1,0.9486,6108,4.471,0.997,1.072,14.549
10404582,candidate,10.32736351,139.37228,0.754,1.889,126.9,88.47,9.7,2,0.0279,5757,4.431,1.017,1.016,14.5
9705620,non-candidate,95.254421,181.4574,0.3116,3.379,465.4,89.95,6.1,1,,6063,4.476,1.012,1.117,15.833
12121118,non-candidate,495.06538,245.567,0.341,21.09,417,89.89,13.2,1,0.0471,6075,4.486,0.969,1.048,14.116
6508221,candidate,18.20795835,185.84306,0.64,3.7965,1596.9,88.77,157.3,4,0.9019,5176,4.612,0.738,0.826,14.29
3247268,candidate,86.67856052,175.597013,0.291,10.1289,8244.1,89.76,318.3,2,0.0328,5822,4.351,1.081,0.957,14.696
5097868,non-candidate,6.80243431,132.40355,1,3.817,249.1,73.27,14.9,1,0.0032,5836,4.561,0.816,0.884,15.188
6149980,non-candidate,603.3102,151.0618,0.3142,8.025,517.9,89.95,11.9,1,,6446,4.391,1.125,1.134,13.911
10407086,candidate,48.04066636,162.9114822,,1.62,,,,2,,,,,,12.877
6045404,candidate,78.876125,205.1282,0.2209,4.912,472.3,89.95,8.1,1,,6046,4.509,0.927,1.011,15.819
10403228,candidate,67.17662686,144.1192641,1.236,3.1147,1689.9,88.78,5.9,1,0.4857,3391,4.936,0.311,0.304,16.064
7531677,non-candidate,2.622134451,131.87323,0.664,4.735,128.2,78.47,42.9,1,0.4547,5864,4.199,1.369,1.08,13.915
6937529,candidate,3.98167088,134.9767,0.2076,3.609,44.7,88.81,10.3,2,,6484,4.377,1.173,1.195,14.144
5215980,non-candidate,2.531140101,132.49471,1.249,20.399,11786,29.52,304.2,1,0.3993,5325,4.607,0.75,0.84,15.209
6879865,candidate,19.19310355,176.966757,0.98,2.5425,6807.3,88.24,258.5,1,0.9418,5883,4.53,0.892,0.985,14.847
5623137,non-candidate,419.95929,354.2265,0.4834,13.86,196.2,89.95,5.9,1,,5953,4.314,1.068,0.857,14.44
10963242,candidate,6.1469956,135.07385,0.083,3.3153,249.6,89.67,25.8,2,0.1197,6110,4.285,1.296,1.185,14.706
5633259,candidate,315.0771719,286.7429498,,10.31,,,,1,,,,,,15.341
11497958,candidate,19.85029495,133.64933,0.217,2.8407,1607.5,89.77,34.4,5,0.9754,3526,4.866,0.383,0.394,15.921
8757910,non-candidate,0.655001616,133.176794,1.121,1.8136,271.2,26.85,104.5,1,0.0908,6426,3.965,2.089,1.466,13.371
8054719,candidate,7.5861587,132.7988,0.858,4.32,116.8,83.2,10.8,1,0.6961,5934,4.444,0.871,0.767,14.84
2305866,candidate,115.230655,176.644,0.95,17.735,164.4,86.94,21.3,2,0.0115,6585,3.813,2.517,1.502,12.605
8489260,candidate,130.235324,218.2719,0.075,5.678,750.1,89.98,9.7,1,0.1759,5616,4.529,0.903,1.006,15.991
7217088,candidate,12.54474243,139.58304,0.185,1.24,263.1,89.86,10.8,1,0.6958,5767,4.316,1.159,1.015,15.082
8507475,candidate,3.58273837,134.95108,0.143,1.523,360.5,89.55,11.6,1,0.7252,5448,4.517,0.872,0.912,15.965
5894073,non-candidate,10.5856758,136.9685,0.474,4.911,178.7,88.16,8.1,1,0.9079,6246,4.433,1.092,1.18,13.748
5738698,non-candidate,2.404386969,133.2105484,0.613,7.40348,313170,80.79,8577.4,1,-1,6466,4.278,1.21,1.011,11.941
5301750,candidate,8.72585478,138.76838,0.911,4.473,446.7,82.52,37.7,5,0.0394,6036,4.326,1.131,0.987,14.764
7672940,non-candidate,1064.268096,144.086072,0.447,11.5521,22772,89.97,1171.2,1,-1,6340,3.833,2.173,1.174,12.328
3831911,non-candidate,30.4838006,149.8133,1.222,2.6,18441,88.89,9.4,1,0.9829,3857,4.717,0.531,0.535,15.021
12416597,candidate,47.5571352,135.8497,0.6234,1.708,339,89.95,6.7,2,,5861,4.436,0.958,0.914,14.732
7622072,non-candidate,6.373454978,136.899832,1.284,3.9377,6084.6,78.23,258.1,1,0,5953,4.161,1.254,0.831,13.583
12170648,non-candidate,0.299697755,132.017121,0.964,0.8473,346.9,44.72,53.6,1,0.959,5180,4.547,0.782,0.787,14.828
7289157,non-candidate,5.26640614,173.833637,0.869,3.6163,59294,85.37,339.9,1,0.1785,5916,4.296,1.175,0.995,12.947
8951215,candidate,39.4759093,173.31207,0.938,2.968,1012.6,88.8,26.6,1,0.8332,6225,4.45,1.031,1.091,15.229
2711597,non-candidate,0.98041685,131.78321,0.446,0.919,105.7,86.55,8.8,1,0.9931,4861,4.572,0.722,0.71,14.484
12256520,candidate,7.25101997,138.1878,0.314,2.799,122.8,89.05,12.2,2,0.8721,5382,4.571,0.827,0.928,14.477
9958962,candidate,51.0674355,147.60941,0.482,4.374,597.5,89.66,18.7,4,0.4796,6004,4.484,0.977,1.061,14.957
8588377,non-candidate,0.99466172,131.63284,1.244,1.576,1370.5,51.84,21.5,1,0.9909,5750,4.332,1.021,0.816,14.997
9958962,candidate,240.192808,168.3047,0.814,9.72,605.8,89.6,12,4,0.5911,6004,4.484,0.977,1.061,14.957
2989404,candidate,3.553831111,134.64066,0.74,3.1029,191.8,83.05,77.4,2,0.582,6015,4.37,1.081,0.998,12.722
2990873,candidate,16.22378479,136.02454,0.413,2.5462,262.3,89.48,20.6,1,0.9916,5547,4.46,0.925,0.9,14.129
12206313,candidate,47.3186631,170.06035,0.189,10.465,263.4,89.69,36.2,3,0.0924,6115,4.249,1.291,1.077,13.312
3860441,non-candidate,2.988085455,133.27252,1.216,3.68,802.8,54.96,48.2,1,0,5497,4.577,0.809,0.907,15.381
5860347,candidate,2.56271232,131.69665,0.346,2.163,29.4,87.68,8.2,1,0.6611,5190,4.446,0.899,0.823,13.273
8555967,candidate,347.97611,169.433,0.057,16.77,341.3,89.98,11.9,1,0.0061,5995,4.536,0.878,0.964,14.648
5880320,candidate,20.4972755,147.43894,0.966,8.536,242.9,80.73,22.8,4,0.2111,6021,4.093,1.458,0.96,14.348
5437945,candidate,440.7843755,139.3535,0.424,21.693,2579,89.84,181,2,0.2929,6340,4.163,1.393,1.031,13.771
3337351,non-candidate,7.047103499,175.03337,1.047,3.3208,71318,86.36,274.9,1,0,5730,4.417,1.035,1.018,13.361
10187017,candidate,5.28691996,135.85427,0.705,2.579,41.5,86.41,15.8,6,0.1918,4900,4.602,0.741,0.806,11.492
11547869,candidate,10.72725536,132.90239,1.056,1.7541,56197,88.67,160.5,1,0.5649,3324,5.006,0.268,0.267,16.415
5450893,candidate,4.82051088,135.78541,0.922,3.588,40.9,77.54,14.8,1,0.3925,6046,4.158,1.396,1.024,12.861
8263187,candidate,36.566324,141.4473,0.018,4.832,2943,89.98,8.1,1,0.4755,5294,3.599,2.884,1.206,17.195
9780149,non-candidate,2.53021,132.0918,1.275,21.79,367.9,8.13,24.2,1,0.3884,5780,4.178,1.296,0.924,12.294
6677841,candidate,35.7353616,151.1133,0.878,8.491,778.8,87.09,58.4,4,0.0438,6366,4.045,1.697,1.164,13.659
4355503,non-candidate,0.570828503,131.58958,0.609,0.915,174.4,81.1,13.9,1,0.9545,3585,4.868,0.388,0.406,15.068
9092504,candidate,6.46004728,135.96779,0.828,1.979,394.2,86.82,17,2,0.8978,5704,4.575,0.804,0.897,15.81
8025718,non-candidate,371.18648,260.7045,0.0845,19.929,317.9,89.95,18.1,1,,6231,4.34,1.152,1.054,13.937
8815279,candidate,13.56092626,142.642578,,2.53,,,,1,,,,,,15.561
7918478,candidate,9.9092109,133.092,0.755,2.552,942,87.92,6.4,1,0.0018,5396,4.632,0.702,0.784,15.96
6386784,non-candidate,1.99567242,132.87321,0.564,3.58,18,81.02,14.2,1,0.0306,6773,4.063,1.69,1.207,11.945
4939346,candidate,71.3116598,132.39239,0.035,8.813,2138,89.97,43.4,2,0.058,6194,4.445,1.069,1.161,15.674
4769799,non-candidate,21.92866538,135.528574,0.931,9.7526,22178,85.9,664.6,1,0.7185,5001,3.469,3.028,0.985,10.946
8631751,candidate,1.530515205,131.867506,0.882,0.5945,659.7,85.18,23.2,1,0.9289,3462,5.004,0.259,0.247,15.63
6307062,non-candidate,75.3789569,167.1066034,0.273,7.70352,539180,89.87,1886.6,1,-1,5420,4.596,0.771,0.864,14.863
2831251,non-candidate,5.81289843,131.5613,0.499,3.979,76.3,87.08,9.5,1,0.0246,6175,4.41,1.041,1.013,14.51
11193263,candidate,6.91134223,136.64878,0.259,5.6743,201.7,88.37,44,1,0.9058,5685,4.194,1.35,1.039,14.056
9153570,candidate,3.81371423,132.57465,0.306,1.973,281,88.78,11.4,1,0.8106,5547,4.571,0.82,0.918,15.89
9823564,non-candidate,129.683661,244.8914,,7.86,,,,1,,,,,,15.705
8016692,candidate,6.613671,136.4964,0.096,4.211,32.8,89.54,10.2,1,0.1782,6056,4.071,1.597,1.094,13.109
8813698,candidate,268.9410974,360.070904,0.765,5.4434,9010.2,89.85,120.4,1,0.3719,5798,4.224,1.306,1.041,14.814
10788461,candidate,5.3235335,133.0952,0.804,2.714,342.4,85.11,14.6,3,0.543,5678,4.215,1.303,1.015,14.026
6696580,candidate,25.5638626,375.27811,0.85,4.685,1124.9,88.02,31.6,3,0.6575,6228,4.441,1.049,1.107,15.886
9899181,non-candidate,18.936061,139.0725,0.285,22.27,24.3,87.4,14,2,0.6241,4947,4.621,0.714,0.8,12.912
8013289,non-candidate,10.64311069,140.1691798,1.179,88.1118,316.3,11.12,153.7,1,0.1798,5930,4.084,1.473,0.96,13.615
8505215,non-candidate,79.87804945,184.7704412,,3.19,,,,2,,,,,,12.96
8105719,candidate,148.179343,202.2788,0.102,12.733,466.6,89.94,12.5,1,0.7197,5635,4.278,1.183,0.967,15.563
8190354,non-candidate,1.615758517,131.68535,0.234,1.734,41.7,88.08,18,1,0.7199,5622,3.813,2.017,0.965,12.743
12504988,non-candidate,5.093938816,139.7178386,0.618,3.93144,25027,86.33,1131.7,1,0.5186,6197,4.449,1.035,1.096,14.575
4063943,candidate,115.2314507,211.6353632,,2.01,,,,1,,,,,,15.879
7747457,candidate,1.5184181,132.138,0.561,2.842,196.8,80.83,15.9,1,0.878,6302,4.259,1.269,1.063,14.118
10407464,non-candidate,0.93373711,131.5293,0.121,3.151,12.9,87.03,11.2,1,0.4543,6300,4.391,1.025,0.942,12.72
9896018,candidate,2.7296036,133.28661,0.509,2.721,145.6,85.66,18.4,3,0.7757,5887,4.292,1.235,1.09,15.147
3941219,non-candidate,282.159571,259.9132,0.5987,5.069,196.3,89.95,14.2,1,,6677,3.92,2.108,1.351,10.826
1297263,non-candidate,153.521361,281.2973,0.1485,3.893,255.2,89.95,5.7,1,,6233,3.951,1.921,1.2,13.636
8516349,non-candidate,559.28332,228.2959,0.3058,4.245,1360,89.95,6.7,1,,4386,4.586,0.709,0.708,15.669
8814872,candidate,373.41509,346.9457,0.0532,6.617,1806,89.95,10,1,,4236,4.642,0.612,0.599,15.85
9479460,non-candidate,2.073873563,132.59754,0.198,6.5605,603810,87.37,637.1,1,-1,7803,3.688,3.373,2.023,14.701
4281023,non-candidate,230.385488,268.65697,0.2423,3.134,568.1,89.95,9.3,1,,5024,3.241,4.331,1.193,13.264
6677841,candidate,54.4205407,148.70471,0.9414,8.559,598,87.09,44.9,4,,6781,4.422,1.067,1.097,13.659
8229048,non-candidate,2.739477089,131.930634,1.189,3.18229,32096,77.44,593.6,1,0,6469,4.431,1.056,1.095,13.636
9172506,non-candidate,50.44028536,149.90838,0.658,12.2001,85309,88.92,2499.7,1,0,6225,4.039,1.646,1.08,12.009
7838906,non-candidate,5.614892073,132.842964,1.243,3.7294,2373,74.9,122.3,2,0.4096,4289,1.603,35.695,1.863,11.925
11450414,candidate,12.7983174,133.64979,0.738,6.401,336.6,86.06,38.2,3,0.5003,5592,4.115,1.451,1,14.513
9656252,candidate,16.92342126,145.81407,0.515,4.1864,1125.3,88.93,40.8,1,0.6147,5786,4.465,0.99,1.044,15.818
3348093,non-candidate,7.964400574,131.563644,1.121,4.4761,190900,86.61,879.2,1,-1,4478,4.578,0.715,0.706,16.2
7174351,non-candidate,1.487084251,133.97746,0.678,1.3233,295.7,84.06,17.9,1,0.8175,5650,4.551,0.876,0.993,15.52
5385773,non-candidate,12.4254201,141.5458,0.428,18.56,144.5,84.82,24.9,1,0.5811,5571,4.643,0.691,0.776,14.667
9328852,non-candidate,0.64585177,131.889136,1.138,1.97644,308500,75.01,808.3,1,-1,4399,4.788,0.463,0.48,15.33
10858832,candidate,5.263415218,174.351207,0.853,2.1446,1030.7,85.55,117,1,0.1912,6099,4.456,1.028,1.098,14.279
6949061,candidate,23.2218115,151.06904,0.913,2.744,210.4,88.18,16.9,2,0.1905,5808,4.185,1.374,1.054,14.128
3124598,non-candidate,7.07162308,136.46253,0.331,2.587,123,89.05,16.9,1,0.3709,6313,4.24,1.259,1.005,13.722
8939211,non-candidate,27.0779813,135.6789,0.957,138.54,347.5,34.22,139.4,1,0.8841,5906,4.467,0.85,0.773,14.17
3323887,candidate,19.27082584,182.5436,0.169,4.1281,6660.5,89.74,577.1,3,0.5302,5779,4.491,0.956,1.034,13.803
12504353,non-candidate,498.68845,556.5161,0.1119,17.88,548.3,89.95,9.4,1,,6184,4.448,1.038,1.1,15.166
7761545,candidate,85.3514875,161.007608,0.052,6.7504,4674.7,89.97,142.8,1,0.2037,5584,4.478,0.938,0.966,15.061
5649833,non-candidate,0.597933473,131.95386,0.562,1.918,106,74.7,26,1,0.8601,6543,4.382,1.159,1.181,13.364
9837083,non-candidate,0.623393802,131.599128,1.137,1.40392,30192,68.18,867.8,1,0.8952,4330,4.628,0.639,0.632,16.18
8414716,candidate,5.392026903,171.72707,0.314,2.9804,1151.4,88.67,77.4,1,0.2345,5198,4.589,0.801,0.915,15.651
9950612,candidate,45.9029768,166.55667,0.303,5.0041,361.8,89.74,42.9,4,0.1564,4499,4.635,0.639,0.643,13.177
3858917,non-candidate,25.9522401,148.91634,1.375,20.813,2896.9,70.59,90.5,1,0.869,5659,4.528,0.904,1.005,14.691
10801249,non-candidate,1.67495622,131.8099,0.399,2.994,35.9,84.27,15.3,1,0.8935,6323,4.296,1.263,1.15,13.363
5350447,non-candidate,70.7511986,175.37157,1.24,6.198,858.1,87.08,24.1,1,0.0979,5771,4.4,0.936,0.802,15.187
4862924,candidate,482.62011,314.0653,0.1786,12.86,324,89.95,8.1,1,,6315,4.389,1.095,1.066,14.519
11361646,candidate,1.88899036,132.09517,0.011,3.486,59,89.84,18.2,2,0.6639,5973,4.386,1.081,1.036,13.928
9787239,candidate,2.896005211,133.61228,0.082,1.6776,614.1,89.65,28.6,5,0.8577,3731,4.75,0.498,0.509,15.801
6612327,non-candidate,21.993112,131.68608,1.249,8.616,1015.7,77.97,37.3,1,0.8744,5205,4.604,0.747,0.827,15.249
8494783,candidate,28.201998,146.9903597,,3.86,,,,2,,,,,,12.044
6471229,non-candidate,1.75251585,132.7544,0.738,3.489,125.9,74.6,14.2,1,0.6418,5952,4.554,0.844,0.932,13.978
12300524,candidate,32.033211,146.8143,0.007,5.289,71.3,89.99,9.2,1,0.5018,6039,4.478,1.005,1.108,13.186
10090219,non-candidate,2.28612573,133.53049,1.188,12.408,301.6,14.71,45.3,1,0.5441,6063,4.476,1.012,1.117,15.116
3122913,candidate,11.60653061,134.41637,0.024,2.194,771.7,89.97,17.8,1,0.5282,4703,4.582,0.701,0.686,15.701
6527229,non-candidate,200.79976,263.875635,1.016,7.6419,92642,89.73,930.8,1,0.0924,5896,4.518,0.916,1.008,15.814
6690082,candidate,2.1395563,133.65392,0.368,2.0678,266.1,87.19,48.9,2,0.4681,5534,4.338,1.08,0.926,14.466
9230021,candidate,15.8283833,144.3927,0.623,3.643,227.5,88.66,9.8,4,0.5219,5596,4.298,1.145,0.95,15.364
5817566,non-candidate,4.206070484,132.248423,0.949,10.6988,119810,75,508,1,0.1844,8212,3.736,3.185,2.016,11.684
3646515,non-candidate,249.613773,201.4461838,,3.2,,,,1,,,,,,15.368
5769810,candidate,6.78788113,136.3345,0.022,2.26,73.1,89.95,7.8,2,0.5493,6537,3.76,2.829,1.677,13.36
6307521,non-candidate,475.91706,588.8926,1.222,22.86,967.3,88.52,15.3,2,0.9996,5334,4.372,1.004,0.865,15.259
8760040,candidate,7.35101287,133.63951,0.608,2.757,115.9,87.88,12.8,2,0.612,5951,4.283,1.262,1.117,14.544
10616415,non-candidate,1.120646438,131.59197,1.182,1.7664,322.5,42.49,45.7,1,0.758,4972,3.449,4.034,1.668,13.695
5979863,non-candidate,16.6218534,133.5526451,0.58,3.91517,55297,89.05,1872.6,1,0.7655,5949,4.451,0.907,0.848,15.229
7778664,candidate,5.0263815,135.5595,0.185,4.384,77.2,88.78,8.5,1,0.0712,5783,4.418,0.962,0.885,14.877
8822366,candidate,30.8639476,162.88077,0.907,8.864,256.5,85.76,63,1,0.44,5977,4.08,1.571,1.081,12.547
4544907,candidate,46.8776724,137.66791,0.834,10.041,539.8,87.75,37.5,1,0.2765,5504,4.418,0.993,0.943,14.632
7379385,non-candidate,67.230028,171.7451,0.938,25.01,379.1,83.57,39.5,1,0.0261,6157,4.418,1.016,0.985,14.548
9659022,candidate,511.882,533.7435,0.5102,4.822,610,89.95,6.5,1,,6141,4.454,1.007,1.046,15.462
9851970,non-candidate,1.08193721,131.5344,0.168,4.788,115.3,84.72,14.4,1,0.4325,4965,4.555,0.736,0.709,15.471
9489524,candidate,4.78850084,135.4574,0.343,2.099,66.5,88.81,7.2,4,0.4874,5208,4.563,0.772,0.796,12.957
3544694,non-candidate,1.922862476,132.735702,1.001,3.4594,101270,78.15,362.1,1,-1,6408,4.246,1.303,1.087,15.925
12306058,candidate,20.4853893,146.9183,0.834,10.229,89.5,84.53,17.9,2,0.149,4938,3.45,3.324,1.136,13.007
4077767,non-candidate,168.77118,233.3138,36.9452,2.263,2045,87.66,5.5,1,,4936,4.597,0.719,0.746,15.941
3660924,candidate,4.24153629,133.45522,0.257,2.971,188.1,88.62,18,1,0.8851,5776,4.34,1.047,0.875,14.621
8479386,non-candidate,5.860377067,134.8440004,0.526,10.4634,361620,85.44,3044.1,1,-1,6267,4.284,1.158,0.94,13.955
10879899,candidate,169.415073,283.3498,0.7546,3.884,239.9,89.95,9.8,1,,6362,4.238,1.378,1.199,12.427
5638699,non-candidate,343.56446,203.9865,0.433,18.94,179.6,89.8,8.4,1,0.0001,5770,4.2,1.326,1.017,14.217
5612697,candidate,15.1516409,133.9226,0.173,5.105,191.5,89.56,11.4,1,0.197,5780,4.438,1,1,11.843
4772095,non-candidate,99.299502,138.7153,0.526,3.631,408.5,89.83,6.6,1,0.322,6832,3.851,2.578,1.717,13.293
1725193,non-candidate,2.96384168,134.119473,1.059,5.4768,35653,73,607.5,1,0,6095,4.371,1.158,1.154,14.502
9880467,non-candidate,108.546946,151.1275,0.055,7.567,711.3,89.97,15.3,2,0.4843,4751,2.52,11.536,1.606,12.96
10514770,non-candidate,1.872421727,134.366162,0.917,1.5261,3018.9,79.7,179,1,0.8991,5337,4.486,0.825,0.76,15.29
8043638,candidate,17.58751692,176.077382,0.106,4.3773,1377.8,89.81,109.4,2,0.6566,5433,4.302,1.107,0.896,14.743
11968463,non-candidate,0.646745436,132.02582,0.942,1.188,115.6,58.91,14.3,7,0.9992,6325,4.409,1.112,1.157,15.212
5542466,candidate,4.74666128,134.63784,0.441,2.093,256.8,88.4,12.5,3,0.15,4915,4.512,0.812,0.781,15.674
9415172,candidate,1.04562195,133.91912,0.037,1.8955,213,89.51,25.3,3,0.6906,5344,4.365,1.013,0.867,15.596
11615521,candidate,366.684634,315.09143,0.5294,3.284,456.3,89.95,9.1,1,,5090,3.353,4.962,2.023,13.026
8111622,non-candidate,15.44605962,145.5341274,0.3,4.5963,330910,89.56,2025.2,1,-1,5838,4.529,0.897,0.992,15.488
5695396,candidate,9.48814747,139.17907,0.5693,1.163,47.9,89.38,11.1,3,,5680,4.414,1.016,0.978,11.525
2581316,candidate,10.51421162,134.56738,0.877,3.877,85.4,85.16,21.6,2,0.8107,6259,4.385,1.167,1.21,11.69
6200529,non-candidate,374.92478,265.3585,0.348,18.05,610,89.95,6,1,,4407,4.593,0.69,0.681,15.822
9282762,non-candidate,1.33255441,132.05269,0.649,3.828,106.7,72.87,15.1,1,0.259,6099,4.456,1.028,1.098,15.708
4732015,non-candidate,0.939740093,131.7401,0.5488,3.682,106.5,11.46,14.3,2,,4297,1.663,33.474,1.883,10.147
10813132,candidate,4.76702759,132.69368,0.077,2.013,163.4,89.76,14.3,1,0.0003,5629,4.43,0.937,0.864,14.431
6041511,non-candidate,0.97705114,132.1871,0.603,2.33,20.1,77,7.4,1,0.8431,6527,4.162,1.631,1.409,13.566
4927738,non-candidate,19.545185,147.733,0.5474,1.597,40.2,89.38,5.4,1,,6273,4.311,1.16,1.002,12.091
11249624,non-candidate,65.58366557,182.6493381,0.72,5.01216,242400,89.7,1649.5,1,0,5516,4.65,0.666,0.721,15.743
11099109,non-candidate,115.28415,219.612,0.39,11.39,415.1,89.69,9.5,1,0.206,5780,4.438,1,1,13.652
3248019,non-candidate,1.334104585,132.3674913,0.986,3.14624,61691,72.75,1334.6,1,0,6319,4.373,1.083,1.007,15.387
3550434,non-candidate,1.1910489,132.076408,1.257,1.3738,1391.1,60.51,46.1,1,0.0047,5089,4.58,0.693,0.666,15.637
3849187,candidate,6.60180003,137.476,0.204,2.624,213.4,89.39,8.1,1,0.1423,5591,4.559,0.86,0.977,15.414
4476123,candidate,22.36646466,175.45862,0.4,5.228,986.8,89.26,32.1,1,0.4848,5395,4.615,0.734,0.821,15.583
6045093,candidate,28.2682167,135.5505,0.5643,1.355,197,89.95,6,1,,5496,4.564,0.838,0.939,14.927
7116024,non-candidate,3.40076682,131.8405,0.256,4.7,21.1,87.29,7.4,1,0.1125,6134,4.142,1.496,1.131,12.06
9047416,candidate,9.011888,138.658,0.948,4.167,987.6,82.25,15.5,1,0.5904,5627,4.002,1.735,1.103,14.321
11393633,candidate,405.6296,245.7373,0.4652,11.26,304.3,89.95,5.8,1,,5583,4.58,0.79,0.865,15.006
8636539,candidate,6.77367892,138.07568,0.228,3.579,150.7,89.09,15.1,1,0.9083,6392,4.425,1.072,1.116,15.024
5865654,candidate,23.9553986,146.66221,0.669,3.204,228.7,89.12,13.9,1,0.0792,5011,3.903,1.781,0.926,14.553
8142787,candidate,178.139072,210.11802,0.042,9.654,678.8,89.98,20.3,1,0.8037,5431,4.496,0.879,0.881,14.56
6390824,non-candidate,0.973547911,133.49742,1.097,2.2858,435.7,35.3,38.7,1,0.7921,6084,4.542,0.863,0.944,15.46
6756369,candidate,30.928898,153.90647,0.7846,3.436,203.3,88.81,8.5,1,,5029,3.237,5.127,1.653,13.907
4544628,non-candidate,0.729724346,132.04276,0.523,2.699,23,74.16,14.3,1,0.8433,6084,4.426,1.03,1.03,12.546
11194032,candidate,28.51117639,187.363955,0.77,4.5941,1844.6,88.68,145.5,1,0.8642,4687,4.627,0.69,0.748,13.933
12302391,non-candidate,25.32169873,139.687525,0.954,4.45367,119590,88.92,673.3,1,0,6109,4.455,1.029,1.099,15.128
9946525,candidate,4.180048081,173.719249,0.047,2.4479,1765.6,89.8,124.3,3,0.9837,5227,4.535,0.838,0.876,15.342
3952651,non-candidate,32.9045733,141.29325,1.232,4.402,662.3,85.25,19.7,1,0.6419,5780,4.438,1,1,13.96
6309264,non-candidate,14.2821417,136.32946,0.012,2.068,224.9,89.99,8.7,1,0.17,5374,4.588,0.726,0.744,15.13
4918303,candidate,21.1579573,150.5824,0.775,4.706,215.9,88.02,10.2,1,0.7444,6063,4.476,1.012,1.117,15.531
5285607,non-candidate,1.949700508,132.4267375,1.153,4.35014,38119,68.61,2271,1,-1,6469,4.385,1.193,1.26,11.419
10528068,candidate,158.6850022,173.94993,0.034,11.5372,898.3,89.98,97.4,1,0.0002,5751,4.34,1.034,0.852,12.783
5254230,non-candidate,7.035518449,137.950087,1.268,3.5286,2139,77.34,91.5,1,0.6048,5288,4.566,0.71,0.675,14.884
2861298,candidate,581.729006,341.09187,0.2236,6.647,186.7,89.95,8.6,1,,5765,3.837,2.005,1.007,12.362
6606934,non-candidate,37.80694072,153.8409531,1.111,3.84264,106330,89.26,1571.8,1,0,6387,4.41,1.105,1.145,14.898
